station,year,month,day,lon,lat,elevation,tmpf,dwpf,relh,feel,alti,mslp,p01m,vsby,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3,p01m_tmrw
11,2022,4,26,-96.109,41.4148,396.51,48.30833333,22.61666667,39.7025,46.30708333,30.31375,1013.9,0,9.875,0,0,0,4291.666667,5000,6000,0
11,2022,4,27,-96.109,41.4148,396.51,64.41666667,34.50416667,33.39583333,64.24291667,30.00333333,1013.9,0,10,0,0,0,4770.833333,5250,6000,0
11,2022,4,28,-96.109,41.4148,396.51,68.17916667,50.43333333,54.34875,68.17916667,29.84541667,1013.9,0,10,0,0,0,4820.833333,5395.833333,6000,1
11,2022,4,29,-96.109,41.4148,396.51,60.40416667,56.00833333,86.57833333,60.40416667,29.67291667,1013.9,1,8.635416667,0,0,0,1962.5,4800,6375,1
11,2022,4,30,-96.109,41.4148,396.51,50.9875,48.15416667,90.08375,47.8725,29.4675,1013.9,1,8.666666667,0,0,0,1816.666667,4970.833333,6400,0
11,2022,5,1,-96.109,41.4148,396.51,48.6625,39.09166667,70.08583333,43.715,29.87125,1013.9,0,10,0,0,0,2720.833333,4825,6000,1
11,2022,5,2,-96.109,41.4148,396.51,42.3625,38.3375,86.19125,38.38583333,30.03666667,1013.9,1,8.333333333,0,0,0,3041.666667,4775,5995.833333,1
11,2022,5,3,-96.109,41.4148,396.51,42.95833333,38.19583333,84.64166667,36.82083333,30.00333333,1013.9,1,9.416666667,0,0,0,1383.333333,4762.5,6000,0
11,2022,5,4,-96.109,41.4148,396.51,48.32083333,42.40416667,80.11333333,47.07666667,30.11875,1013.9,0,9.375,0,0,0,2258.333333,5000,6000,1
11,2022,5,5,-96.109,41.4148,396.51,50.31666667,48.8125,94.64291667,48.80958333,29.97791667,1013.9,1,5.645833333,0,0,0,1066.666667,3987.5,5895.833333,0
11,2022,5,6,-96.109,41.4148,396.51,56.56666667,50.4625,81.75416667,56.56666667,29.87291667,1013.9,0,8.166666667,0,0,0,2229.166667,4733.333333,5904.166667,0
11,2022,5,7,-96.109,41.4148,396.51,60.89583333,48.37083333,66.46083333,60.89583333,29.83791667,1013.9,0,10,0,0,0,3991.666667,5000,6000,1
11,2022,5,8,-96.109,41.4148,396.51,61.52083333,51.43333333,71.53666667,61.52083333,29.60625,1013.9,1,9.541666667,0,0,0,2991.666667,4850,6062.5,0
11,2022,5,9,-96.109,41.4148,396.51,75.42916667,59.34166667,64.31666667,74.83541667,29.45833333,1013.9,0,8.75,0,0,0,2925,4570.833333,5816.666667,0
11,2022,5,10,-96.109,41.4148,396.51,71.69583333,51.85,50.23416667,71.73625,29.83083333,1013.9,0,9.875,0,0,0,3762.5,5020.833333,5958.333333,0
11,2022,5,11,-96.109,41.4148,396.51,80.3,65.525,64.79458333,80.99041667,29.93916667,1013.9,0,8.145833333,0,0,0,3612.5,4862.5,6000,0
11,2022,5,12,-96.109,41.4148,396.51,82.42173913,65.62608696,60.18130435,83.34869565,29.82826087,1013.9,0,9.739130435,0,0,0,4217.391304,5000,6000,1
11,2022,5,13,-96.109,41.4148,396.51,68.01666667,50.40416667,58.40833333,68.01666667,29.92541667,1013.9,1,9.875,0,0,0,5300,5354.166667,6458.333333,0
11,2022,5,14,-96.109,41.4148,396.51,70.66666667,47.15,44.75166667,70.49791667,29.95416667,1013.9,0,10,0,0,0,4100,5062.5,6250,0
11,2022,5,15,-96.109,41.4148,396.51,62.72916667,45.32083333,53.83916667,62.72916667,30.03166667,1013.9,0,10,0,0,0,7250,6708.333333,6125,0
11,2022,5,16,-96.109,41.4148,396.51,66.45416667,45.62083333,51.49166667,66.1675,30.00875,1013.9,0,10,0,0,0,4541.666667,5000,6000,1
11,2022,5,17,-96.109,41.4148,396.51,67.71666667,52.24583333,59.52166667,67.71666667,29.895,1013.9,1,10,0,0,0,5345.833333,5916.666667,6250,1
11,2022,5,18,-96.109,41.4148,396.51,67.89166667,58.09166667,75.06208333,67.79,29.82458333,1013.9,1,9.25,0,0,0,3929.166667,5187.5,6162.5,0
11,2022,5,19,-96.109,41.4148,396.51,75.7,56.87083333,55.25625,75.47833333,29.57083333,1013.9,0,10,0,0,0,5041.666667,5125,6000,0
11,2022,5,20,-96.109,41.4148,396.51,62.45833333,43.725,52.22541667,62.6075,29.52291667,1013.9,0,9.75,0,0,0,6766.666667,4995.833333,6000,0
11,2022,5,21,-96.109,41.4148,396.51,51.40416667,35.8375,57.17958333,48.81458333,30.06333333,1013.9,0,9.75,0,0,0,6862.5,5837.5,6333.333333,0
11,2022,5,22,-96.109,41.4148,396.51,51.46666667,31.60833333,49.29875,50.58833333,30.32416667,1013.9,0,10,0,0,0,4291.666667,5000,6000,0
11,2022,5,23,-96.109,41.4148,396.51,57.15,35.81818182,45.37545455,56.87590909,30.26318182,1013.9,0,9.863636364,0,0,0,7227.272727,5000,6000,1
11,2022,5,24,-96.109,41.4148,396.51,54.075,41.5125,64.57375,54.075,30.085,1013.9,1,8.208333333,0,0,0,6775,5329.166667,5900,1
11,2022,5,25,-96.109,41.4148,396.51,50.075,49.11666667,96.5025,47.45041667,29.83125,1013.9,1,5.989583333,0,0,0,516.6666667,4683.333333,6000,1
11,2022,5,26,-96.109,41.4148,396.51,51.62916667,48.60416667,90.16375,48.68958333,29.82041667,1013.9,1,7.583333333,0,0,0,1079.166667,4745.833333,6125,0
11,2022,5,27,-96.109,41.4148,396.51,61.61666667,51.5625,73.36666667,61.58208333,29.93458333,1013.9,0,8.958333333,0,0,0,4000,5000,6000,0
11,2022,5,28,-96.109,41.4148,396.51,75.2,58.04347826,56.68478261,75.3126087,29.70652174,1013.9,0,10,0,0,0,4000,5000,6000,0
11,2022,5,29,-96.109,41.4148,396.51,78.35416667,62.88333333,59.89291667,78.88958333,29.4375,1013.9,0,10,0,0,0,4083.333333,5000,6000,0
11,2022,5,30,-96.109,41.4148,396.51,79.63333333,62.6875,59.47541667,79.62875,29.43958333,1013.9,0,10,0,0,0,4375,5275,6250,0
11,2022,5,31,-96.109,41.4148,396.51,67.60833333,48.34583333,51.15166667,67.60833333,29.79875,1013.9,0,10,0,0,0,5083.333333,5875,6000,0
12,2022,3,1,-98.0558,41.7286,545.36,49.7375,21.45,34.89208333,47.97125,29.98041667,1013.9,0,10,0,0,0,4000,5000,6000,0
12,2022,3,2,-98.0558,41.7286,545.36,49.70833333,29.04166667,51.07166667,48.19541667,30.03,1013.9,0,10,0,0,0,5000,5000,6000,0
12,2022,3,3,-98.0558,41.7286,545.36,36.60416667,26.52916667,70.51625,29.26041667,30.24,1013.9,0,9.625,0,0,0,2941.666667,5000,6000,0
12,2022,3,4,-98.0558,41.7286,545.36,40.2875,25.3375,58.17,34.17583333,29.96916667,1013.9,0,10,0,0,0,3533.333333,5000,6000,1
12,2022,3,5,-98.0558,41.7286,545.36,37.33333333,30.4875,78.96666667,28.795,29.69041667,1013.9,1,7.104166667,0,0,0,2791.666667,4595.833333,6012.5,0
12,2022,3,6,-98.0558,41.7286,545.36,23.5125,17.09583333,76.52666667,10.73625,30.07166667,1013.9,0,10,0,0,0,3475,5250,6000,0
12,2022,3,7,-98.0558,41.7286,545.36,24.92916667,13.72916667,64.83583333,13.78416667,30.2225,1013.9,0,9.458333333,0,0,0,3520.833333,4987.5,5862.5,0
12,2022,3,8,-98.0558,41.7286,545.36,26.9875,15.88333333,64.35458333,22.25458333,30.07083333,1013.9,0,10,0,0,0,3691.666667,4837.5,6000,0
12,2022,3,9,-98.0558,41.7286,545.36,21.27916667,12.63333333,69.97833333,10.99291667,30.14,1013.9,0,8.791666667,0,0,0,4333.333333,4966.666667,5741.666667,0
12,2022,3,10,-98.0558,41.7286,545.36,20.25,10.24583333,67.73291667,17.185,30.22083333,1013.9,0,9.6875,0,0,0,5912.5,5483.333333,6375,0
12,2022,3,11,-98.0558,41.7286,545.36,18.47916667,2.741666667,53.60458333,7.294583333,30.20208333,1013.9,0,10,0,0,0,4025,5000,6000,0
12,2022,3,12,-98.0558,41.7286,545.36,18.20416667,2.883333333,53.89666667,11.37458333,30.17166667,1013.9,0,10,0,0,0,5541.666667,5250,6000,0
12,2022,3,13,-98.0558,41.7286,545.36,45.125,27.75833333,57.245,43.2575,29.84958333,1013.9,0,10,0,0,0,4791.666667,5000,6000,0
12,2022,3,14,-98.0558,41.7286,545.36,41.89583333,27.76666667,58.23708333,35.55916667,29.89458333,1013.9,0,10,0,0,0,4512.5,5250,6000,0
12,2022,3,15,-98.0558,41.7286,545.36,38.6,24.91666667,67.71416667,36.59375,30.17791667,1013.9,0,10,0,0,0,4000,5000,6000,0
12,2022,3,16,-98.0558,41.7286,545.36,51.36666667,26.10416667,39,49.24125,29.83916667,1013.9,0,10,0,0,0,4000,5000,6000,0
12,2022,3,17,-98.0558,41.7286,545.36,47.10833333,30.2125,52.635,42.035,29.95916667,1013.9,0,9.875,0,0,0,8316.666667,5395.833333,6062.5,0
12,2022,3,18,-98.0558,41.7286,545.36,42.48333333,25.75416667,54.59666667,38.9825,30.02333333,1013.9,0,10,0,0,0,6104.166667,5145.833333,6000,0
12,2022,3,19,-98.0558,41.7286,545.36,40.00416667,18.64166667,50.99,38.70625,29.99125,1013.9,0,10,0,0,0,5083.333333,5000,6000,0
12,2022,3,20,-98.0558,41.7286,545.36,47.5625,19.90416667,41.10416667,46.48375,29.91333333,1013.9,0,10,0,0,0,4000,5000,6000,0
12,2022,3,21,-98.0558,41.7286,545.36,54.44166667,31.02083333,42.43541667,52.83791667,29.80708333,1013.9,0,10,0,0,0,4629.166667,5500,6000,1
12,2022,3,22,-98.0558,41.7286,545.36,41.60833333,29.05416667,65.51958333,33.01625,29.87833333,1013.9,1,9.875,0,0,0,4437.5,4808.333333,5758.333333,0
12,2022,3,23,-98.0558,41.7286,545.36,37.77916667,23.88333333,58.35,27.08583333,29.86,1013.9,0,10,0,0,0,3304.166667,4858.333333,5900,0
12,2022,3,24,-98.0558,41.7286,545.36,38.25833333,27.90416667,68.30125,31.70833333,29.8775,1013.9,0,10,0,0,0,2708.333333,4558.333333,6000,0
12,2022,3,25,-98.0558,41.7286,545.36,44.36666667,20.70833333,45.11,40.19041667,30.04833333,1013.9,0,10,0,0,0,5291.666667,5000,6000,0
12,2022,3,26,-98.0558,41.7286,545.36,34.68333333,8.604166667,37.765,30.31041667,30.15,1013.9,0,10,0,0,0,5291.666667,5166.666667,6000,0
12,2022,3,27,-98.0558,41.7286,545.36,33.2625,4.9125,31.42333333,26.31833333,30.215,1013.9,0,10,0,0,0,7458.333333,5895.833333,6250,0
12,2022,3,28,-98.0558,41.7286,545.36,37.21666667,12.07916667,36.58083333,31.61958333,30.0475,1013.9,0,9.875,0,0,0,4000,5000,6000,0
12,2022,3,29,-98.0558,41.7286,545.36,45.31666667,27.85833333,51.13,39.80833333,29.59375,1013.9,0,10,0,0,0,4070.833333,5583.333333,6000,1
12,2022,3,30,-98.0558,41.7286,545.36,36.34583333,32.44583333,85.8975,24.88833333,29.5225,1013.9,1,9.875,0,0,0,1629.166667,4654.166667,5804.166667,0
12,2022,3,31,-98.0558,41.7286,545.36,34.76666667,21.8375,63.70916667,24.71458333,29.75,1013.9,0,9.75,0,0,0,2504.166667,4900,6000,0
12,2022,4,1,-98.0558,41.7286,545.36,37.6125,22.1625,60.70041667,36.765,29.88,1013.9,0,10,0,0,0,4666.666667,5541.666667,6000,0
12,2022,4,2,-98.0558,41.7286,545.36,45.17916667,28.69166667,60.47166667,41.43458333,30.0025,1013.9,0,10,0,0,0,4066.666667,5004.166667,6145.833333,0
12,2022,4,3,-98.0558,41.7286,545.36,48.8,26.0625,43.76958333,46.07541667,29.91,1013.9,0,10,0,0,0,5645.833333,5250,6000,0
12,2022,4,4,-98.0558,41.7286,545.36,42.4125,26.5,62.43708333,39.9175,29.92,1013.9,0,9.020833333,0,0,0,3091.666667,5000,6000,0
12,2022,4,5,-98.0558,41.7286,545.36,52.85,29.02916667,41.90458333,51.5025,29.48375,1013.9,0,10,0,0,0,7308.333333,5479.166667,6104.166667,0
12,2022,4,6,-98.0558,41.7286,545.36,45.9375,24.35833333,43.56875,37.89708333,29.67708333,1013.9,0,9.666666667,0,0,0,4595.833333,5141.666667,5904.166667,0
12,2022,4,7,-98.0558,41.7286,545.36,39.7,27.41666667,63.06,28.63708333,29.93625,1013.9,0,8.635416667,0,0,0,3558.333333,4550,5833.333333,0
12,2022,4,8,-98.0558,41.7286,545.36,39.27083333,21.525,56.125,30.65666667,30.07666667,1013.9,0,10,0,0,0,3816.666667,4925,6037.5,0
12,2022,4,9,-98.0558,41.7286,545.36,41.58695652,11.54347826,37.42608696,40.45652174,29.84173913,1013.9,0,10,0,0,0,4000,5000,6000,0
12,2022,4,10,-98.0558,41.7286,545.36,51.39166667,26.44583333,39.1725,49.5525,29.52625,1013.9,0,10,0,0,0,4100,5045.833333,6125,0
12,2022,4,11,-98.0558,41.7286,545.36,45.2,28.09583333,61.59583333,42.88583333,29.78833333,1013.9,0,10,0,0,0,4333.333333,5000,6000,0
12,2022,4,12,-98.0558,41.7286,545.36,60.23333333,37.5625,49.80458333,59.45333333,29.44375,1013.9,0,9.333333333,0,0,0,3050,5000,6000,0
12,2022,4,13,-98.0558,41.7286,545.36,37.3625,12.65,39.99875,26.345,29.71208333,1013.9,0,9.875,0,0,0,4766.666667,5454.166667,6312.5,0
12,2022,4,14,-98.0558,41.7286,545.36,35.87916667,5.320833333,30.45125,27.45375,29.88416667,1013.9,0,10,0,0,0,4000,5000,6000,0
12,2022,4,15,-98.0558,41.7286,545.36,34.42916667,12.3625,41.46,27.8475,29.97333333,1013.9,0,10,0,0,0,4562.5,5291.666667,6000,0
12,2022,4,16,-98.0558,41.7286,545.36,34.84583333,12.8,42.97541667,28.46416667,30.2375,1013.9,0,10,0,0,0,4333.333333,5000,6000,0
12,2022,4,17,-98.0558,41.7286,545.36,44.54166667,17.61666667,33.99291667,40.09,30.10291667,1013.9,0,10,0,0,0,7000,5604.166667,6000,0
12,2022,4,18,-98.0558,41.7286,545.36,42.275,18.36666667,40.30625,36.30833333,30.325,1013.9,0,10,0,0,0,5854.166667,5979.166667,6000,0
12,2022,4,19,-98.0558,41.7286,545.36,41.82916667,15.07083333,34.74833333,36.99208333,30.09833333,1013.9,0,10,0,0,0,5558.333333,5458.333333,6000,0
12,2022,4,20,-98.0558,41.7286,545.36,54.6125,34.625,50.35666667,52.58833333,29.69166667,1013.9,0,10,0,0,0,3770.833333,4633.333333,5870.833333,0
12,2022,4,21,-98.0558,41.7286,545.36,50.1375,30.78333333,51.99208333,48.34875,30.05583333,1013.9,0,10,0,0,0,5050,5395.833333,6000,0
12,2022,4,22,-98.0558,41.7286,545.36,69.65833333,55.2875,63.97791667,69.95708333,29.80208333,1013.9,0,9.5,0,0,0,3337.5,5000,6208.333333,0
12,2022,4,23,-98.0558,41.7286,545.36,68.89166667,49.9125,53.7775,68.89166667,29.44,1013.9,0,9.875,0,0,0,4287.5,4870.833333,6004.166667,0
12,2022,4,24,-98.0558,41.7286,545.36,44.06666667,30.73333333,59.75833333,36.1525,29.78416667,1013.9,0,9.666666667,0,0,0,3591.666667,4604.166667,5862.5,0
12,2022,4,25,-98.0558,41.7286,545.36,43.34583333,25.75833333,54.2875,36.5,30.22166667,1013.9,0,10,0,0,0,3420.833333,4812.5,5879.166667,0
12,2022,4,26,-98.0558,41.7286,545.36,46.98333333,18.94583333,38.2825,46.50458333,30.27541667,1013.9,0,10,0,0,0,4500,5000,6000,0
12,2022,4,27,-98.0558,41.7286,545.36,60.525,31.97083333,35.65333333,59.60875,29.94583333,1013.9,0,10,0,0,0,4000,5000,6000,0
12,2022,4,28,-98.0558,41.7286,545.36,61.3875,44.04583333,55.22416667,61.38083333,29.81791667,1013.9,0,10,0,0,0,4541.666667,5583.333333,6104.166667,1
12,2022,4,29,-98.0558,41.7286,545.36,60.60416667,56.97083333,88.49916667,60.60416667,29.61791667,1013.9,1,8.666666667,0,0,0,2445.833333,4370.833333,5904.166667,1
12,2022,4,30,-98.0558,41.7286,545.36,47.41666667,45.70833333,94.05666667,40.48916667,29.50958333,1013.9,1,8.041666667,0,0,0,1450,4316.666667,6437.5,0
12,2022,5,1,-98.0558,41.7286,545.36,49.61666667,37.7375,65.65208333,44.94125,29.92166667,1013.9,0,10,0,0,0,3795.833333,4920.833333,5925,1
12,2022,5,2,-98.0558,41.7286,545.36,42.49166667,38.875,87.85291667,38.47208333,30.04916667,1013.9,1,9.020833333,0,0,0,4412.5,5570.833333,5912.5,0
12,2022,5,3,-98.0558,41.7286,545.36,43.6875,38.6,83.96208333,39.98791667,30.04583333,1013.9,0,10,0,0,0,2125,4216.666667,5941.666667,0
12,2022,5,4,-98.0558,41.7286,545.36,45.27916667,42.2625,89.45583333,43.03458333,30.105,1013.9,0,9.145833333,0,0,0,2412.5,4012.5,5854.166667,1
12,2022,5,5,-98.0558,41.7286,545.36,48.32916667,47.775,97.98083333,46.62875,30.00125,1013.9,1,6.625,0,0,0,1104.166667,4320.833333,5691.666667,0
12,2022,5,6,-98.0558,41.7286,545.36,55.1625,52.25833333,90.93708333,55.1625,29.875,1013.9,0,5.854166667,0,0,0,1233.333333,4508.333333,6000,0
12,2022,5,7,-98.0558,41.7286,545.36,61.31666667,55.975,84.38083333,61.31666667,29.76125,1013.9,0,10,0,0,0,3245.833333,5000,6000,1
12,2022,5,8,-98.0558,41.7286,545.36,63.65416667,57.67916667,82.42291667,63.65416667,29.58041667,1013.9,1,9.4375,0,0,0,3100,5120.833333,6041.666667,0
12,2022,5,9,-98.0558,41.7286,545.36,71.34166667,60.34166667,74.42916667,71.26166667,29.42916667,1013.9,0,8.333333333,0,0,0,2583.333333,4812.5,5804.166667,0
12,2022,5,10,-98.0558,41.7286,545.36,67.0125,43.93333333,44.45916667,67.0125,29.88333333,1013.9,0,10,0,0,0,5420.833333,5016.666667,6000,1
12,2022,5,11,-98.0558,41.7286,545.36,70.32083333,58.2875,67.39958333,70.60125,29.94125,1013.9,1,9.0625,0,0,0,3820.833333,5087.5,6054.166667,1
12,2022,5,12,-98.0558,41.7286,545.36,76.56956522,66.1173913,71.79782609,77.27434783,29.76347826,1013.9,1,9.869565217,0,0,0,4013.043478,5043.478261,6130.434783,0
12,2022,5,13,-98.0558,41.7286,545.36,64.65833333,44.50416667,51.91,64.65833333,29.92958333,1013.9,0,10,0,0,0,4541.666667,5291.666667,6000,0
12,2022,5,14,-98.0558,41.7286,545.36,63.4625,45.15,53.50958333,63.4625,29.985,1013.9,0,10,0,0,0,4000,5000,6000,0
12,2022,5,15,-98.0558,41.7286,545.36,61.82083333,47.84166667,61.51625,61.82083333,30.06083333,1013.9,0,9.875,0,0,0,7183.333333,5666.666667,6187.5,0
12,2022,5,16,-98.0558,41.7286,545.36,63.37083333,48.16666667,63.56041667,63.23333333,30.02291667,1013.9,0,10,0,0,0,4000,5000,6000,1
12,2022,5,17,-98.0558,41.7286,545.36,68.20416667,53.48333333,60.75916667,68.20416667,29.86,1013.9,1,9.791666667,0,0,0,4916.666667,5733.333333,6354.166667,0
12,2022,5,18,-98.0558,41.7286,545.36,67.99166667,55.9375,72.38208333,67.64333333,29.85875,1013.9,0,7.979166667,0,0,0,4100,5291.666667,6000,0
12,2022,5,19,-98.0558,41.7286,545.36,72.625,50.76666667,52.52375,71.77666667,29.55333333,1013.9,0,10,0,0,0,4770.833333,5500,6250,0
12,2022,5,20,-98.0558,41.7286,545.36,56.8,39.00416667,52.00208333,56.8,29.58791667,1013.9,0,10,0,0,0,8562.5,5000,6000,0
12,2022,5,21,-98.0558,41.7286,545.36,49.3375,33.08333333,54.50166667,46.36875,30.11375,1013.9,0,10,0,0,0,6675,5583.333333,6000,0
12,2022,5,22,-98.0558,41.7286,545.36,47.91666667,32.0625,60.88666667,46.60125,30.33,1013.9,0,10,0,0,0,4208.333333,5000,6000,0
12,2022,5,23,-98.0558,41.7286,545.36,56.40909091,35.96363636,47.17818182,56.17454545,30.23636364,1013.9,0,10,0,0,0,6204.545455,5659.090909,6454.545455,1
12,2022,5,24,-98.0558,41.7286,545.36,53.6625,42.47916667,67.73666667,53.6625,30.08916667,1013.9,1,9.25,0,0,0,5229.166667,5170.833333,6520.833333,1
12,2022,5,25,-98.0558,41.7286,545.36,49.5875,48.65,96.68041667,46.15958333,29.91791667,1013.9,1,7.708333333,0,0,0,983.3333333,4504.166667,5950,0
12,2022,5,26,-98.0558,41.7286,545.36,56.4625,47.16666667,74.76333333,55.36291667,29.89291667,1013.9,0,10,0,0,0,2366.666667,5000,6000,0
12,2022,5,27,-98.0558,41.7286,545.36,66.67916667,49.72083333,60.97416667,66.05583333,29.90833333,1013.9,0,10,0,0,0,4000,5000,6000,0
12,2022,5,28,-98.0558,41.7286,545.36,75.40434783,58.3826087,57.96391304,75.35521739,29.66869565,1013.9,0,10,0,0,0,4000,5000,6000,0
12,2022,5,29,-98.0558,41.7286,545.36,75.00833333,64.91666667,72.27583333,75.16541667,29.39583333,1013.9,0,10,0,0,0,3904.166667,5000,6000,1
12,2022,5,30,-98.0558,41.7286,545.36,71.1125,61.16666667,73.93833333,71.1125,29.39291667,1013.9,1,10,0,0,0,3745.833333,4912.5,6079.166667,0
12,2022,5,31,-98.0558,41.7286,545.36,61.81666667,50.35416667,67.03125,61.81666667,29.81625,1013.9,0,10,0,0,0,3716.666667,4870.833333,6020.833333,0
13,2022,3,1,-103.0954,42.8376,999.03,47.90416667,27.42083333,48.48916667,43.52166667,30.03625,1018.35,0,10,0,0,0,4000,5000,6000,0
13,2022,3,2,-103.0954,42.8376,999.03,48.79583333,30.24583333,52.41708333,46.50375,30.08166667,1019.370833,0,10,0,0,0,4000,5000,6000,0
13,2022,3,3,-103.0954,42.8376,999.03,38.52916667,29.15,70.7625,34.82583333,30.10083333,1021.175,0,8.458333333,0,0,0,2395.833333,5000,6000,0
13,2022,3,4,-103.0954,42.8376,999.03,38.375,27.625,66.55208333,31.505,29.82083333,1011.941667,0,8.583333333,0,0,0,3679.166667,5000,6000,0
13,2022,3,5,-103.0954,42.8376,999.03,26.625,21.59166667,81.0725,15.76666667,29.865,1014.766667,0,4.864583333,0,0,0,816.6666667,3629.166667,5729.166667,0
13,2022,3,6,-103.0954,42.8376,999.03,16.8625,8.7125,70.44791667,8.064166667,30.11791667,1025.708333,0,8.635416667,0,0,0,5312.5,5537.5,5950,0
13,2022,3,7,-103.0954,42.8376,999.03,18.84583333,8.35,63.90333333,7.456666667,30.23875,1029.925,0,10,0,0,0,3891.666667,5000,6000,1
13,2022,3,8,-103.0954,42.8376,999.03,20.30833333,12.09583333,70.28916667,13.66125,30.04208333,1022.841667,1,7.125,0,0,0,3195.833333,4283.333333,5650,1
13,2022,3,9,-103.0954,42.8376,999.03,13.3,6.958333333,75.43208333,2.7275,30.11708333,1025.8875,1,2.385416667,0,0,0,2520.833333,4575,5833.333333,0
13,2022,3,10,-103.0954,42.8376,999.03,2.804166667,-5.891666667,68.19833333,-8.62375,30.11625,1028.2,0,9.625,0,0,0,4091.666667,5000,6000,0
13,2022,3,11,-103.0954,42.8376,999.03,11.84583333,0.7375,60.57541667,0.05875,30.16416667,1028.6125,0,10,0,0,0,4416.666667,5000,6000,0
13,2022,3,12,-103.0954,42.8376,999.03,26.72083333,15.59166667,63.59375,20.46083333,30.01458333,1021.7375,0,10,0,0,0,6437.5,5145.833333,6000,0
13,2022,3,13,-103.0954,42.8376,999.03,41.025,26.97916667,59.86166667,38.21791667,29.79833333,1011.083333,0,10,0,0,0,4333.333333,5000,6000,0
13,2022,3,14,-103.0954,42.8376,999.03,41.85,28.16666667,60.44083333,38.14083333,30.01708333,1018.1625,0,10,0,0,0,4087.5,4754.166667,6000,0
13,2022,3,15,-103.0954,42.8376,999.03,46.77083333,26.19166667,50.17333333,44.04458333,30.04666667,1019,0,10,0,0,0,4000,5000,6000,0
13,2022,3,16,-103.0954,42.8376,999.03,47.37083333,30.48333333,53.66208333,44.83,29.87875,1012.425,0,10,0,0,0,5629.166667,5625,6000,1
13,2022,3,17,-103.0954,42.8376,999.03,42.82083333,28.35833333,60.16583333,37.68875,30.08208333,1020.125,1,9.75,0,0,0,5600,5295.833333,6500,0
13,2022,3,18,-103.0954,42.8376,999.03,38.36666667,22.07916667,59.32208333,35.56458333,30.04791667,1020.008333,0,10,0,0,0,4479.166667,5000,6000,0
13,2022,3,19,-103.0954,42.8376,999.03,43.175,20.825,47.26333333,39.71875,29.99458333,1017.420833,0,10,0,0,0,4666.666667,5000,6000,0
13,2022,3,20,-103.0954,42.8376,999.03,52.01666667,22.69166667,35.97458333,50.68291667,29.77541667,1008.675,0,10,0,0,0,4333.333333,5000,6000,0
13,2022,3,21,-103.0954,42.8376,999.03,44.27916667,23.475,48.45083333,39.48875,29.93708333,1014.533333,0,10,0,0,0,6033.333333,5020.833333,6208.333333,0
13,2022,3,22,-103.0954,42.8376,999.03,39.13333333,16.375,42.80333333,33.1575,30.1,1021.608333,0,10,0,0,0,6333.333333,5312.5,6000,0
13,2022,3,23,-103.0954,42.8376,999.03,36.95833333,13.18333333,44.29333333,32.06791667,30.10833333,1022.1375,0,10,0,0,0,4604.166667,5375,6000,0
13,2022,3,24,-103.0954,42.8376,999.03,43.17083333,17.49166667,40.07541667,39.48,29.93791667,1015.833333,0,10,0,0,0,5416.666667,5000,6000,0
13,2022,3,25,-103.0954,42.8376,999.03,46.59583333,22.38333333,42.29375,43.43166667,30.16166667,1022.279167,0,9.958333333,0,0,0,5775,6291.666667,6008.333333,0
13,2022,3,26,-103.0954,42.8376,999.03,41.05,16.93333333,39.36208333,37.97125,30.06583333,1020.025,0,10,0,0,0,5541.666667,5000,6000,0
13,2022,3,27,-103.0954,42.8376,999.03,43.175,17.77916667,36.78708333,38.57375,30.01208333,1018.033333,0,10,0,0,0,4291.666667,5000,6000,0
13,2022,3,28,-103.0954,42.8376,999.03,55.4125,25.2875,35.29333333,52.45875,29.72166667,1006.5875,0,9.958333333,0,0,0,4000,5000,6000,1
13,2022,3,29,-103.0954,42.8376,999.03,53.08333333,31.02083333,45.83958333,51.30333333,29.5075,998.4583333,1,9.21875,0,0,0,4783.333333,5591.666667,5820.833333,1
13,2022,3,30,-103.0954,42.8376,999.03,29.23333333,22.96666667,77.3475,21.01,29.81333333,1012.458333,1,7.28125,0,0,0,3366.666667,4304.166667,5570.833333,0
13,2022,3,31,-103.0954,42.8376,999.03,30.50833333,18.47916667,66.08,28.57166667,29.79791667,1012.929167,0,10,0,0,0,4000,5000,6000,1
13,2022,4,1,-103.0954,42.8376,999.03,40.8875,30.8875,68.79833333,36.15958333,29.86708333,1013.2625,1,9.541666667,0,0,0,4325,4891.666667,5854.166667,0
13,2022,4,2,-103.0954,42.8376,999.03,41.20833333,25.9,61.21583333,39.8775,29.99791667,1018.05,0,10,0,0,0,4000,5000,6000,0
13,2022,4,3,-103.0954,42.8376,999.03,48.6,24.90833333,42.97,44.23958333,29.89833333,1013.15,0,10,0,0,0,4000,5000,6000,0
13,2022,4,4,-103.0954,42.8376,999.03,46.7125,20.29166667,43.58083333,44.32875,29.76416667,1009.108333,0,10,0,0,0,4208.333333,5250,6000,0
13,2022,4,5,-103.0954,42.8376,999.03,49.44347826,20.85652174,35.74304348,44.46086957,29.47217391,997.7173913,0,9.739130435,0,0,0,8304.347826,6608.695652,6217.391304,0
13,2022,4,6,-103.0954,42.8376,999.03,40.825,15.5875,35.89291667,30.35333333,29.91166667,1014.641667,0,10,0,0,0,5416.666667,6395.833333,6375,0
13,2022,4,7,-103.0954,42.8376,999.03,42.1875,18.43333333,41.28375,34.17916667,30.23916667,1026.058333,0,10,0,0,0,7187.5,6062.5,6166.666667,0
